transaction_id,item_id,transaction_date,quantity,price,customer_id,item_name
12170,2,2023-12-05,30,394.53,22,Item_B
12171,9,2023-04-01,0,280.47,23,Item_I
12172,3,2023-08-01,14,55.47,18,Item_C
12173,8,2023-07-06,0,297.95,25,Item_H
12174,4,2023-01-29,24,461.81,28,Item_D
12175,3,2023-02-24,5,432.91,4,Item_C
12176,5,2023-10-09,0,377.18,16,Item_E
12177,2,2023-12-01,6,497.53,19,Item_B
12178,6,2023-10-06,1,83.18,15,Item_F
12179,4,2023-09-18,20,117.59,19,Item_D
12180,10,2023-08-10,2,62.25,22,Item_J
12181,6,2023-12-01,9,178.52,24,Item_F
12182,2,2023-02-14,36,201.24,9,Item_B
12183,5,2023-02-23,10,425.4,10,Item_E
12184,3,2023-08-17,19,448.16,10,Item_C
12185,2,2023-08-08,45,423.83,16,Item_B
12186,2,2023-12-17,9,198.79,2,Item_B
12187,2,2023-04-05,45,107.18,7,Item_B
12188,5,2023-10-30,40,181.37,15,Item_E
12189,10,2023-06-05,31,192.87,17,Item_J
12190,7,2023-05-17,11,274.1,20,Item_G
12191,3,2023-05-22,0,277.88,26,Item_C
12192,3,2023-04-07,10,341.45,10,Item_C
12193,10,2023-07-29,48,17.04,24,Item_J
12194,9,2023-12-24,42,295.7,21,Item_I
12195,2,2023-09-27,35,424.54,24,Item_B
12196,3,2023-11-09,33,188.44,7,Item_C
12197,3,2023-12-09,36,290.3,29,Item_C
12198,10,2023-10-31,8,388.95,12,Item_J
12199,4,2023-06-04,34,362.97,26,Item_D
12200,10,2023-10-05,41,304.58,5,Item_J
12201,3,2023-08-05,44,264.98,9,Item_C
12202,9,2023-12-27,9,108.48,26,Item_I
12203,9,2023-03-20,15,419.75,23,Item_I
12204,9,2023-08-22,28,440.92,23,Item_I
12205,5,2023-01-16,34,350.64,11,Item_E
12206,2,2023-02-03,0,373.34,20,Item_B
12207,6,2023-07-14,16,43.89,23,Item_F
12208,8,2023-12-12,10,299.28,14,Item_H
12209,3,2023-03-12,44,108.13,29,Item_C
12210,9,2023-10-16,33,270.49,7,Item_I
12211,1,2023-11-14,21,484.69,17,Item_A
12212,9,2023-09-05,13,218.71,4,Item_I
12213,5,2023-07-22,29,332.6,16,Item_E
12214,7,2023-08-24,33,485.43,25,Item_G
12215,9,2023-08-10,26,27.64,20,Item_I
12216,10,2023-11-03,11,427.61,9,Item_J
12217,5,2023-05-23,17,104.8,24,Item_E
12218,5,2023-05-25,22,354.53,24,Item_E
12219,8,2023-03-15,18,230.56,25,Item_H
12220,9,2023-05-23,5,200.49,18,Item_I
12221,5,2023-12-25,46,111.63,2,Item_E
12222,7,2023-05-21,29,322.34,1,Item_G
12223,4,2023-07-17,0,219.29,15,Item_D
12224,7,2023-01-05,0,63.63,1,Item_G
12225,3,2023-06-04,40,396.21,16,Item_C
12226,4,2023-04-29,47,431.68,30,Item_D
12227,3,2023-02-21,6,115.94,25,Item_C
12228,7,2023-06-06,10,472.63,16,Item_G
12229,10,2023-04-06,21,122.26,22,Item_J
12230,4,2023-05-07,41,410.5,27,Item_D
12231,5,2023-10-02,29,83.51,13,Item_E
12232,1,2023-10-08,45,333.56,26,Item_A
12233,7,2023-02-23,42,126.12,12,Item_G
12234,4,2023-07-22,41,148.56,4,Item_D
12235,10,2023-06-02,22,165.65,15,Item_J
12236,10,2023-12-14,41,304.05,23,Item_J
12237,4,2023-06-23,41,232.25,21,Item_D
12238,4,2023-04-05,39,76.64,17,Item_D
12239,2,2023-10-13,37,47.56,17,Item_B
12240,2,2023-07-23,1,432.0,20,Item_B
12241,3,2023-11-15,19,498.85,18,Item_C
12242,10,2023-08-10,37,316.85,4,Item_J
12243,9,2023-05-28,0,424.83,4,Item_I
12244,3,2023-06-05,23,82.38,2,Item_C
12245,6,2023-10-26,30,77.97,26,Item_F
12246,3,2023-10-29,24,8.45,16,Item_C
12247,5,2023-04-26,13,63.65,27,Item_E
12248,8,2023-05-09,47,227.75,9,Item_H
12249,10,2023-07-15,0,232.93,16,Item_J
12250,6,2023-05-05,15,465.31,18,Item_F
12251,2,2023-11-08,0,177.33,19,Item_B
12252,1,2023-02-13,0,198.11,17,Item_A
12253,1,2023-10-15,0,312.7,17,Item_A
12254,3,2023-03-25,30,53.17,12,Item_C
12255,1,2023-01-27,0,263.05,27,Item_A
12256,1,2023-08-09,14,224.93,13,Item_A
12257,8,2023-09-05,36,236.63,16,Item_H
12258,8,2023-02-28,39,82.87,11,Item_H
12259,4,2023-12-21,42,97.71,20,Item_D
12260,9,2023-04-26,1,385.68,27,Item_I
12261,7,2023-12-06,0,73.28,17,Item_G
12262,2,2023-08-02,32,43.2,24,Item_B
12263,9,2023-12-03,19,148.15,30,Item_I
12264,10,2023-01-24,19,193.86,23,Item_J
12265,10,2023-12-26,38,95.72,18,Item_J
12266,2,2023-12-07,14,216.72,15,Item_B
12267,8,2023-01-06,44,248.51,14,Item_H
12268,1,2023-12-27,47,307.74,21,Item_A
12269,8,2023-12-12,6,483.73,2,Item_H
12270,4,2023-06-02,22,271.5,12,Item_D
12271,6,2023-10-05,0,134.05,11,Item_F
12272,6,2023-12-01,15,226.87,9,Item_F
12273,5,2023-05-12,1,372.85,5,Item_E
12274,7,2023-04-26,26,423.45,11,Item_G
12275,5,2023-10-31,41,203.81,25,Item_E
12276,4,2023-07-16,15,284.66,22,Item_D
12277,3,2023-12-05,46,247.57,10,Item_C
12278,8,2023-05-04,1,46.95,6,Item_H
12279,6,2023-09-06,0,147.91,4,Item_F
12280,6,2023-02-01,5,280.43,16,Item_F
12281,10,2023-09-04,7,352.1,21,Item_J
12282,6,2023-04-08,21,447.48,29,Item_F
12283,8,2023-06-13,22,127.66,23,Item_H
12284,3,2023-10-31,47,446.77,2,Item_C
12285,1,2023-01-18,24,366.9,15,Item_A
12286,4,2023-11-14,39,104.0,4,Item_D
12287,10,2023-02-20,21,445.13,28,Item_J
12288,2,2023-04-12,11,376.2,8,Item_B
12289,4,2023-01-22,42,427.78,5,Item_D
12290,2,2023-06-07,33,450.74,24,Item_B
12291,1,2023-12-27,37,179.51,11,Item_A
12292,2,2023-06-07,17,375.24,22,Item_B
12293,10,2023-12-05,46,173.55,8,Item_J
12294,6,2023-06-16,11,30.48,23,Item_F
12295,1,2023-10-22,38,100.52,7,Item_A
12296,5,2023-12-31,47,205.24,1,Item_E
12297,2,2023-10-06,16,267.95,8,Item_B
12298,3,2023-10-31,19,52.46,5,Item_C
12299,3,2023-01-05,46,335.7,20,Item_C
12300,5,2023-07-29,23,380.15,22,Item_E
12301,6,2023-06-04,18,287.71,13,Item_F
12302,10,2023-08-20,25,48.9,13,Item_J
12303,9,2023-08-28,45,409.11,26,Item_I
12304,1,2023-08-30,0,17.32,11,Item_A
12305,1,2023-08-03,2,257.75,16,Item_A
12306,3,2023-11-26,33,421.05,28,Item_C
12307,10,2023-10-19,14,26.71,15,Item_J
12308,7,2023-09-14,43,41.93,12,Item_G
12309,7,2023-03-27,39,198.99,28,Item_G
12310,6,2023-09-01,49,44.52,23,Item_F
12311,8,2023-05-06,20,198.2,21,Item_H
12312,5,2023-06-23,20,408.87,12,Item_E
12313,6,2023-04-07,2,141.66,5,Item_F
12314,9,2023-05-14,19,436.56,17,Item_I
12315,8,2023-11-17,8,98.68,25,Item_H
12316,8,2023-11-26,28,338.61,22,Item_H
12317,4,2023-12-25,30,471.54,27,Item_D
12318,4,2023-03-25,16,226.62,27,Item_D
12319,8,2023-11-21,10,202.1,9,Item_H
12320,2,2023-10-16,18,96.4,24,Item_B
12321,3,2023-08-03,22,458.5,2,Item_C
12322,3,2023-12-17,20,296.38,6,Item_C
12323,9,2023-03-01,1,39.19,29,Item_I
12324,4,2023-03-14,0,198.58,4,Item_D
12325,5,2023-07-11,0,96.47,14,Item_E
12326,6,2023-11-19,0,7.26,28,Item_F
12327,8,2023-12-11,12,371.99,21,Item_H
12328,6,2023-03-09,15,390.64,21,Item_F
12329,1,2023-12-07,2,234.65,8,Item_A
12330,7,2023-12-03,7,48.87,11,Item_G
12331,7,2023-08-04,35,61.07,14,Item_G
12332,1,2023-02-27,29,341.24,28,Item_A
12333,5,2023-08-15,42,488.67,4,Item_E
12334,9,2023-06-04,39,293.0,11,Item_I
12335,9,2023-12-10,46,445.85,20,Item_I
12336,10,2023-08-09,16,384.64,23,Item_J
12337,3,2023-01-26,41,274.54,28,Item_C
12338,1,2023-11-20,42,32.02,7,Item_A
12339,1,2023-09-14,7,60.76,29,Item_A
12340,9,2023-04-15,13,452.84,12,Item_I
12341,6,2023-03-08,0,108.13,17,Item_F
12342,3,2023-11-15,0,494.64,21,Item_C
12343,6,2023-03-09,40,493.66,11,Item_F
12344,8,2023-04-23,21,408.97,9,Item_H
12345,2,2023-09-10,45,3.47,18,Item_B
12346,10,2023-07-21,46,348.26,13,Item_J
12347,7,2023-12-19,0,99.71,15,Item_G
12348,5,2023-04-08,43,47.89,27,Item_E
12349,5,2023-08-21,14,248.33,1,Item_E
12350,9,2023-03-25,38,211.46,21,Item_I
12351,1,2023-07-30,34,475.44,23,Item_A
12352,3,2023-07-13,33,310.39,21,Item_C
12353,1,2023-02-19,0,223.24,27,Item_A
12354,4,2023-11-04,15,170.31,22,Item_D
12355,6,2023-09-11,39,373.41,15,Item_F
12356,1,2023-06-24,8,119.48,19,Item_A
12357,10,2023-03-20,5,179.25,26,Item_J
12358,3,2023-07-28,16,435.76,25,Item_C
12359,10,2023-12-24,0,229.26,21,Item_J
12360,4,2023-07-31,15,114.57,2,Item_D
12361,4,2023-08-01,44,202.39,27,Item_D
12362,8,2023-08-15,48,316.14,3,Item_H
12363,9,2023-06-13,16,423.76,27,Item_I
12364,8,2023-03-05,0,73.58,29,Item_H
12365,9,2023-08-24,16,189.27,18,Item_I
12366,8,2023-12-13,21,465.68,9,Item_H
12367,3,2023-05-04,21,442.42,25,Item_C
12368,8,2023-12-01,43,289.69,30,Item_H
12369,3,2023-12-06,39,354.84,20,Item_C
12370,10,2023-08-13,46,11.87,14,Item_J
12371,5,2023-08-25,19,238.71,8,Item_E
12372,9,2023-03-23,21,54.35,26,Item_I
12373,5,2023-01-28,41,31.28,28,Item_E
12374,10,2023-03-04,0,312.63,24,Item_J
12375,4,2023-04-27,22,49.08,5,Item_D
12376,3,2023-08-07,17,245.39,7,Item_C
12377,7,2023-10-15,0,387.0,4,Item_G
12378,6,2023-11-23,26,308.91,16,Item_F
12379,7,2023-08-30,25,248.4,26,Item_G
12380,7,2023-07-05,34,348.67,25,Item_G
12381,6,2023-08-13,43,176.46,8,Item_F
12382,6,2023-06-12,42,21.76,18,Item_F
12383,7,2023-12-07,38,37.37,25,Item_G
12384,10,2023-06-08,25,218.87,10,Item_J
12385,8,2023-11-21,32,313.84,14,Item_H
12386,4,2023-06-23,9,265.32,2,Item_D
12387,4,2023-02-12,3,129.1,3,Item_D
12388,8,2023-10-21,13,317.68,30,Item_H
12389,6,2023-06-17,39,460.91,24,Item_F
12390,7,2023-11-13,30,140.47,29,Item_G
12391,10,2023-07-15,19,409.79,1,Item_J
12392,6,2023-02-05,49,6.66,15,Item_F
12393,4,2023-07-05,3,326.33,26,Item_D
12394,5,2023-05-11,40,207.45,21,Item_E
12395,3,2023-08-24,19,219.22,27,Item_C
12396,8,2023-06-16,10,425.58,6,Item_H
12397,10,2023-08-07,2,220.99,25,Item_J
12398,2,2023-12-29,25,88.25,7,Item_B
12399,9,2023-03-06,41,24.21,12,Item_I
12400,9,2023-03-10,37,386.69,23,Item_I
12401,6,2023-06-21,35,216.37,3,Item_F
12402,5,2023-10-19,9,112.79,6,Item_E
12403,3,2023-02-08,22,61.81,30,Item_C
12404,10,2023-08-18,41,409.69,16,Item_J
12405,2,2023-11-13,8,229.63,13,Item_B
12406,3,2023-10-09,30,16.53,10,Item_C
12407,4,2023-09-21,18,236.09,17,Item_D
12408,2,2023-09-28,0,142.99,9,Item_B
12409,3,2023-05-17,6,478.79,30,Item_C
12410,7,2023-05-17,19,95.51,25,Item_G
12411,4,2023-06-21,0,179.34,30,Item_D
12412,9,2023-12-12,42,127.46,2,Item_I
12413,8,2023-10-28,37,131.78,16,Item_H
12414,9,2023-04-16,5,374.36,18,Item_I
12415,9,2023-09-19,48,115.81,3,Item_I
12416,4,2023-11-10,0,247.03,28,Item_D
12417,8,2023-12-05,17,325.42,7,Item_H
12418,2,2023-02-04,37,201.12,22,Item_B
12419,10,2023-05-04,36,367.95,16,Item_J
12420,5,2023-04-01,2,112.02,28,Item_E
12421,3,2023-12-24,31,399.35,16,Item_C
12422,7,2023-12-24,7,211.4,23,Item_G
12423,10,2023-08-27,13,105.11,18,Item_J
12424,6,2023-07-22,2,407.77,21,Item_F
12425,1,2023-04-25,27,181.74,4,Item_A
12426,1,2023-02-14,44,196.14,2,Item_A
12427,10,2023-09-24,32,117.64,19,Item_J
12428,3,2023-05-23,35,458.98,27,Item_C
12429,6,2023-09-29,32,206.11,5,Item_F
12430,6,2023-05-15,14,385.12,24,Item_F
12431,1,2023-08-10,1,401.88,8,Item_A
12432,4,2023-12-12,32,214.93,22,Item_D
12433,2,2023-08-06,43,459.9,15,Item_B
12434,3,2023-05-25,39,242.04,18,Item_C
12435,2,2023-02-18,42,55.61,19,Item_B
12436,4,2023-12-19,19,471.93,11,Item_D
12437,4,2023-04-06,12,101.04,12,Item_D
12438,5,2023-06-21,19,73.36,28,Item_E
12439,9,2023-04-24,39,167.8,21,Item_I
12440,10,2023-03-29,49,349.78,19,Item_J
12441,6,2023-09-15,0,103.16,19,Item_F
12442,4,2023-12-07,5,49.94,10,Item_D
12443,1,2023-04-29,44,22.54,7,Item_A
12444,1,2023-06-17,18,460.86,15,Item_A
12445,8,2023-10-23,21,30.45,19,Item_H
12446,7,2023-11-30,47,233.44,26,Item_G
12447,4,2023-04-07,46,441.83,27,Item_D
12448,10,2023-08-25,42,223.93,17,Item_J
12449,2,2023-12-17,37,317.47,1,Item_B
12450,9,2023-01-19,14,126.15,26,Item_I
12451,3,2023-11-17,28,71.38,5,Item_C
12452,6,2023-02-03,18,409.07,5,Item_F
12453,2,2023-09-16,26,48.86,17,Item_B
12454,5,2023-02-07,0,412.01,18,Item_E
12455,2,2023-08-19,46,468.74,2,Item_B
12456,3,2023-11-01,7,46.12,26,Item_C
12457,2,2023-04-12,6,191.99,11,Item_B
12458,6,2023-05-06,7,332.13,4,Item_F
12459,8,2023-11-25,19,339.44,8,Item_H
12460,5,2023-05-19,47,225.18,21,Item_E
12461,7,2023-06-01,4,79.73,8,Item_G
12462,8,2023-09-20,32,399.68,24,Item_H
12463,7,2023-09-04,8,323.93,12,Item_G
12464,3,2023-04-26,43,210.46,20,Item_C
12465,9,2023-06-01,5,211.63,4,Item_I
12466,6,2023-07-03,42,197.02,10,Item_F
12467,7,2023-03-12,19,114.41,17,Item_G
12468,10,2023-12-13,33,339.4,16,Item_J
12469,5,2023-11-23,5,56.51,2,Item_E
12470,1,2023-04-25,7,4.83,23,Item_A
12471,4,2023-09-28,26,322.2,28,Item_D
12472,7,2023-12-29,41,163.12,20,Item_G
12473,6,2023-03-21,17,433.37,27,Item_F
12474,4,2023-11-02,31,384.92,15,Item_D
12475,5,2023-01-11,4,144.31,27,Item_E
12476,6,2023-02-18,5,470.98,5,Item_F
12477,5,2023-05-24,23,60.32,12,Item_E
12478,4,2023-01-03,45,271.19,30,Item_D
12479,5,2023-06-11,36,480.01,4,Item_E
12480,6,2023-04-30,24,111.85,8,Item_F
12481,4,2023-05-02,31,12.63,9,Item_D
12482,1,2023-10-17,3,345.48,28,Item_A
12483,7,2023-12-14,31,447.69,30,Item_G
12484,8,2023-05-07,31,340.39,15,Item_H
12485,6,2023-06-30,37,193.53,10,Item_F
12486,10,2023-03-07,32,294.33,30,Item_J
12487,4,2023-08-24,13,172.32,30,Item_D
12488,6,2023-04-22,8,166.61,9,Item_F
12489,10,2023-03-29,3,89.69,24,Item_J
12490,9,2023-11-20,1,286.32,21,Item_I
12491,10,2023-09-02,46,316.22,8,Item_J
12492,3,2023-07-25,26,13.71,30,Item_C
12493,2,2023-09-07,45,421.26,21,Item_B
12494,6,2023-11-02,27,335.72,25,Item_F
12495,5,2023-03-23,0,276.93,12,Item_E
12496,9,2023-03-21,12,76.89,10,Item_I
12497,9,2023-02-05,26,56.08,27,Item_I
12498,3,2023-09-13,4,469.01,27,Item_C
12499,10,2023-05-13,39,97.56,9,Item_J
12500,1,2023-05-17,0,70.67,23,Item_A
12501,8,2023-04-09,20,432.66,11,Item_H
12502,3,2023-10-29,30,120.3,13,Item_C
12503,2,2023-09-16,48,127.97,21,Item_B
12504,8,2023-02-03,9,202.01,16,Item_H
12505,3,2023-07-09,18,373.37,18,Item_C
12506,6,2023-12-24,37,138.93,19,Item_F
12507,1,2023-07-27,34,335.08,7,Item_A
12508,1,2023-09-16,39,294.67,18,Item_A
12509,3,2023-09-17,27,67.23,13,Item_C
12510,9,2023-03-09,41,191.8,30,Item_I
12511,7,2023-03-08,2,203.38,11,Item_G
12512,7,2023-09-29,39,125.75,13,Item_G
12513,4,2023-04-19,29,221.76,5,Item_D
12514,6,2023-11-28,33,255.74,1,Item_F
12515,3,2023-03-28,12,14.15,27,Item_C
12516,4,2023-04-11,14,179.32,19,Item_D
12517,5,2023-08-21,34,423.29,8,Item_E
12518,8,2023-09-26,29,289.63,16,Item_H
12519,2,2023-04-16,0,156.93,9,Item_B
12520,7,2023-04-14,37,352.63,11,Item_G
12521,6,2023-06-10,3,93.44,29,Item_F
12522,8,2023-08-08,7,496.42,7,Item_H
12523,2,2023-01-20,21,6.01,17,Item_B
12524,2,2023-03-04,41,49.88,18,Item_B
12525,5,2023-12-25,2,212.45,15,Item_E
12526,7,2023-02-18,16,47.52,26,Item_G
12527,3,2023-10-17,29,131.0,29,Item_C
12528,9,2023-02-05,21,58.79,4,Item_I
12529,5,2023-12-22,0,302.22,16,Item_E
12530,2,2023-05-29,2,410.79,27,Item_B
12531,4,2023-11-23,23,82.0,17,Item_D
12532,7,2023-12-15,23,259.69,16,Item_G
12533,4,2023-10-08,29,44.76,17,Item_D
12534,6,2023-04-22,43,81.39,28,Item_F
12535,4,2023-12-07,0,295.42,6,Item_D
12536,10,2023-03-01,32,407.17,4,Item_J
12537,7,2023-03-25,38,370.0,11,Item_G
12538,8,2023-03-04,40,66.63,6,Item_H
12539,4,2023-06-18,24,393.88,26,Item_D
12540,9,2023-10-18,31,153.09,28,Item_I
12541,8,2023-03-05,34,473.83,12,Item_H
12542,9,2023-01-04,4,384.49,18,Item_I
12543,4,2023-09-23,35,429.2,17,Item_D
12544,5,2023-02-14,2,107.56,26,Item_E
12545,2,2023-10-29,10,301.32,23,Item_B
12546,2,2023-08-19,33,489.4,9,Item_B
12547,6,2023-06-09,5,313.62,15,Item_F
12548,9,2023-09-06,38,473.68,27,Item_I
12549,7,2023-06-20,0,292.46,17,Item_G
12550,7,2023-08-17,36,475.4,11,Item_G
12551,1,2023-02-20,29,60.98,13,Item_A
12552,1,2023-07-08,35,38.97,7,Item_A
12553,7,2023-10-13,34,377.89,17,Item_G
12554,6,2023-09-21,20,276.35,28,Item_F
12555,7,2023-03-30,5,248.12,12,Item_G
12556,2,2023-08-12,15,310.64,3,Item_B
12557,10,2023-08-14,47,256.56,2,Item_J
12558,7,2023-09-21,7,423.6,26,Item_G
12559,8,2023-06-23,25,2.25,13,Item_H
12560,2,2023-07-15,11,56.83,15,Item_B
12561,10,2023-03-22,26,288.61,28,Item_J
12562,5,2023-04-13,42,452.46,30,Item_E
12563,7,2023-10-16,21,332.12,26,Item_G
12564,9,2023-07-16,12,117.61,20,Item_I
12565,7,2023-04-09,38,184.49,14,Item_G
12566,1,2023-05-14,21,124.29,8,Item_A
12567,6,2023-02-03,20,16.09,10,Item_F
12568,10,2023-06-29,0,324.15,30,Item_J
12569,3,2023-11-09,32,18.02,23,Item_C
12570,5,2023-03-29,23,438.9,5,Item_E
12571,8,2023-04-04,34,241.51,1,Item_H
12572,4,2023-03-14,14,383.94,14,Item_D
12573,2,2023-04-01,20,301.71,8,Item_B
12574,9,2023-08-29,10,153.55,23,Item_I
12575,1,2023-12-15,19,47.64,15,Item_A
12576,5,2023-07-15,1,352.57,23,Item_E
12577,8,2023-04-22,14,233.55,25,Item_H
12578,1,2023-04-09,36,309.5,9,Item_A
12579,3,2023-06-10,0,179.95,4,Item_C
12580,1,2023-08-24,44,27.69,16,Item_A
12581,4,2023-03-06,21,370.75,29,Item_D
12582,4,2023-02-03,7,406.37,28,Item_D
12583,5,2023-12-10,3,377.27,8,Item_E
12584,1,2023-01-12,3,409.36,3,Item_A
12585,10,2023-06-21,28,289.24,10,Item_J
12586,1,2023-06-28,37,250.72,4,Item_A
12587,7,2023-06-15,32,139.08,1,Item_G
12588,7,2023-03-28,10,479.41,26,Item_G
12589,5,2023-11-21,26,166.62,29,Item_E
12590,6,2023-04-17,19,367.17,26,Item_F
12591,7,2023-06-19,46,452.02,22,Item_G
12592,9,2023-08-28,0,184.76,5,Item_I
12593,4,2023-08-01,47,404.99,15,Item_D
12594,10,2023-03-17,21,287.61,18,Item_J
12595,3,2023-11-03,15,275.55,29,Item_C
12596,9,2023-08-13,42,107.31,23,Item_I
12597,6,2023-01-04,38,8.95,4,Item_F
12598,2,2023-05-12,23,9.26,16,Item_B
12599,4,2023-04-26,46,307.82,23,Item_D
12600,3,2023-04-13,26,333.6,8,Item_C
12601,7,2023-05-23,41,171.14,30,Item_G
12602,2,2023-04-11,45,446.5,1,Item_B
12603,7,2023-10-16,47,175.11,20,Item_G
12604,7,2023-07-21,38,180.95,24,Item_G
12605,10,2023-01-14,16,271.0,26,Item_J
12606,9,2023-02-18,21,283.62,26,Item_I
12607,9,2023-02-11,8,451.78,8,Item_I
12608,2,2023-10-13,26,303.57,18,Item_B
12609,8,2023-06-15,28,136.7,30,Item_H
12610,7,2023-09-15,33,403.36,13,Item_G
12611,2,2023-01-08,9,52.99,8,Item_B
12612,5,2023-08-10,29,342.93,23,Item_E
12613,4,2023-03-30,1,473.51,28,Item_D
12614,9,2023-06-26,0,117.43,10,Item_I
12615,4,2023-03-07,33,388.45,11,Item_D
12616,3,2023-02-26,3,56.19,18,Item_C
12617,1,2023-01-17,23,417.32,17,Item_A
12618,1,2023-06-24,44,270.2,16,Item_A
12619,10,2023-12-02,1,126.83,2,Item_J
12620,6,2023-05-07,27,447.75,22,Item_F
12621,1,2023-09-29,11,319.43,13,Item_A
12622,5,2023-08-28,13,291.06,8,Item_E
12623,2,2023-02-13,47,56.75,1,Item_B
12624,5,2023-09-03,17,185.58,14,Item_E
12625,2,2023-07-26,4,435.81,21,Item_B
12626,3,2023-12-29,25,364.17,16,Item_C
12627,9,2023-08-23,23,235.95,12,Item_I
12628,4,2023-05-05,21,223.78,22,Item_D
12629,9,2023-02-05,14,445.42,24,Item_I
12630,10,2023-04-05,49,257.32,27,Item_J
12631,8,2023-04-09,28,160.16,9,Item_H
12632,6,2023-01-26,30,446.06,10,Item_F
12633,1,2023-04-06,30,427.62,21,Item_A
12634,10,2023-12-14,39,346.59,26,Item_J
12635,6,2023-05-08,10,325.0,19,Item_F
12636,6,2023-12-04,27,25.44,8,Item_F
12637,7,2023-09-30,36,358.99,1,Item_G
12638,8,2023-01-31,27,167.8,13,Item_H
12639,8,2023-04-06,27,201.49,14,Item_H
12640,3,2023-06-23,36,249.41,1,Item_C
12641,6,2023-11-03,2,36.52,19,Item_F
12642,8,2023-07-09,17,39.74,9,Item_H
12643,4,2023-03-27,36,135.06,16,Item_D
12644,5,2023-08-05,44,417.29,12,Item_E
12645,4,2023-06-06,43,281.99,15,Item_D
12646,8,2023-05-31,0,289.17,13,Item_H
12647,3,2023-05-05,31,95.32,16,Item_C
12648,2,2023-12-10,0,229.02,24,Item_B
12649,7,2023-09-20,4,131.09,3,Item_G
12650,10,2023-12-16,49,35.36,5,Item_J
12651,8,2023-09-23,14,359.06,9,Item_H
12652,7,2023-04-21,27,295.2,29,Item_G
12653,8,2023-03-30,4,128.18,12,Item_H
12654,3,2023-04-01,46,143.23,8,Item_C
12655,10,2023-04-18,11,34.11,16,Item_J
12656,4,2023-07-03,0,386.84,2,Item_D
12657,4,2023-03-06,41,416.1,27,Item_D
12658,10,2023-11-14,42,220.9,17,Item_J
12659,4,2023-12-29,34,160.54,22,Item_D
12660,3,2023-10-17,39,369.72,25,Item_C
12661,9,2023-12-18,0,404.44,18,Item_I
12662,3,2023-03-09,13,363.67,22,Item_C
12663,9,2023-09-06,28,397.57,30,Item_I
12664,10,2023-06-25,26,126.89,11,Item_J
12665,3,2023-07-01,17,93.77,21,Item_C
12666,10,2023-11-30,14,344.1,10,Item_J
12667,4,2023-04-17,9,101.38,7,Item_D
12668,8,2023-04-08,29,282.46,1,Item_H
12669,9,2023-03-16,22,98.84,15,Item_I
12670,10,2023-01-13,23,499.24,30,Item_J
12671,2,2023-02-19,0,1.19,6,Item_B
12672,7,2023-09-05,1,454.76,23,Item_G
12673,3,2023-10-16,16,258.05,7,Item_C
12674,5,2023-07-15,38,64.71,14,Item_E
12675,10,2023-08-25,32,250.03,13,Item_J
12676,10,2023-11-15,0,378.7,10,Item_J
12677,9,2023-12-30,37,221.25,20,Item_I
12678,10,2023-10-11,48,261.31,3,Item_J
12679,7,2023-04-19,0,226.77,28,Item_G
12680,6,2023-01-16,25,86.22,15,Item_F
12681,7,2023-06-10,25,295.13,7,Item_G
12682,3,2023-10-14,3,361.48,16,Item_C
12683,8,2023-10-26,5,11.18,2,Item_H
12684,5,2023-11-17,27,22.08,13,Item_E
12685,6,2023-12-05,19,159.51,3,Item_F
12686,2,2023-05-18,42,285.25,17,Item_B
12687,8,2023-01-25,32,117.46,4,Item_H
12688,10,2023-12-13,17,375.53,8,Item_J
12689,1,2023-11-02,11,150.27,30,Item_A
12690,6,2023-08-02,8,364.96,9,Item_F
12691,9,2023-02-03,33,450.91,22,Item_I
12692,9,2023-03-16,6,376.16,16,Item_I
12693,8,2023-01-11,37,9.12,3,Item_H
12694,1,2023-02-16,5,354.84,21,Item_A
12695,7,2023-07-08,10,375.72,8,Item_G
12696,6,2023-10-26,14,189.57,3,Item_F
12697,3,2023-08-14,37,318.56,26,Item_C
12698,9,2023-01-03,3,255.56,4,Item_I
12699,5,2023-08-13,0,73.96,12,Item_E
12700,5,2023-06-06,14,231.33,10,Item_E
12701,7,2023-02-02,23,178.53,19,Item_G
12702,8,2023-03-26,9,484.68,19,Item_H
12703,1,2023-07-20,48,439.21,9,Item_A
12704,5,2023-10-13,40,17.12,12,Item_E
12705,7,2023-07-29,6,93.32,21,Item_G
12706,2,2023-02-28,39,341.38,16,Item_B
12707,7,2023-07-29,32,376.36,27,Item_G
12708,9,2023-03-21,21,192.81,6,Item_I
12709,4,2023-09-25,0,148.8,19,Item_D
12710,6,2023-03-06,4,331.09,26,Item_F
12711,3,2023-06-08,0,82.97,21,Item_C
12712,1,2023-06-11,46,346.6,5,Item_A
12713,2,2023-08-02,7,20.14,26,Item_B
12714,7,2023-07-20,0,18.25,25,Item_G
12715,10,2023-11-08,42,102.43,1,Item_J
12716,9,2023-02-06,6,98.95,14,Item_I
12717,2,2023-11-05,33,388.42,2,Item_B
12718,2,2023-11-05,47,436.97,19,Item_B
12719,7,2023-11-17,10,354.72,23,Item_G
12720,3,2023-10-14,25,142.76,28,Item_C
12721,5,2023-10-13,43,361.21,17,Item_E
12722,8,2023-02-05,22,389.03,20,Item_H
12723,7,2023-06-24,10,447.48,4,Item_G
12724,10,2023-06-09,28,497.86,24,Item_J
12725,3,2023-08-01,32,350.56,1,Item_C
12726,3,2023-06-12,37,13.58,20,Item_C
12727,6,2023-11-25,38,46.87,10,Item_F
